##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.460154  	29.308177 
400.897061  	29.602519 
402.333968  	31.096573 
403.770875  	30.671295 
405.207782  	30.029940 
406.644689  	29.455431 
408.081596  	28.669542 
409.518503  	29.646120 
410.955410  	29.670466 
412.392317  	28.910954 
413.829224  	30.214506 
415.266131  	30.676299 
416.703038  	29.909037 
418.139945  	29.025165 
419.576852  	28.503521 
421.013759  	29.459382 
422.450666  	29.475522 
423.887574  	29.227918 
425.324481  	29.542574 
426.761388  	29.135161 
428.198295  	29.877461 
429.635202  	30.731820 
431.072109  	29.893864 
432.509016  	30.091254 
433.945923  	30.613392 
435.382830  	30.232424 
436.819737  	30.170277 
438.256644  	29.733103 
439.693551  	29.779864 
441.130458  	30.579039 
442.567365  	30.407899 
444.004272  	30.683327 
445.441179  	30.989186 
446.878086  	30.597566 
448.314993  	30.701236 
449.751900  	30.393583 
451.188807  	30.089081 
452.625714  	30.761383 
454.062621  	30.963352 
455.499528  	30.979639 
456.936435  	30.734386 
458.373342  	30.410848 
459.810249  	30.775668 
461.247156  	30.568991 
462.684063  	30.498941 
464.120970  	30.952996 
465.557877  	30.697366 
466.994784  	30.759856 
468.431691  	30.984239 
469.868598  	30.599999 
471.305505  	30.851285 
472.742413  	30.965690 
474.179320  	30.592562 
475.616227  	30.761900 
477.053134  	30.731092 
478.490041  	30.590390 
479.926948  	30.643252 
481.363855  	30.568960 
482.800762  	30.746845 
484.237669  	30.814837 
485.674576  	30.862782 
487.111483  	31.231948 
488.548390  	31.337865 
489.985297  	31.228365 
491.422204  	31.168231 
492.859111  	31.196415 
494.296018  	31.313055 
495.732925  	31.205540 
497.169832  	31.403530 
498.606739  	31.853273 
500.043646  	31.683372 
501.480553  	31.353869 
502.917460  	31.259410 
504.354367  	31.314329 
505.791274  	31.666220 
507.228181  	31.894833 
508.665088  	31.980926 
510.101995  	32.062308 
511.538902  	31.765357 
512.975809  	31.579567 
514.412716  	31.698050 
515.849623  	31.845538 
517.286530  	32.120559 
518.723437  	32.092199 
520.160344  	31.933992 
521.597251  	32.016284 
523.034159  	32.062079 
524.471066  	32.240285 
525.907973  	32.449612 
527.344880  	32.411101 
528.781787  	32.438651 
530.218694  	32.378196 
531.655601  	32.398300 
533.092508  	32.646760 
534.529415  	32.621466 
535.966322  	32.629164 
537.403229  	32.900773 
538.840136  	33.005660 
540.277043  	33.071019 
541.713950  	33.154531 
543.150857  	33.216556 
544.587764  	33.313880 
546.024671  	33.317275 
547.461578  	33.409051 
548.898485  	33.494114 
550.335392  	33.464400 
551.772299  	33.674445 
553.209206  	33.887551 
554.646113  	33.930946 
556.083020  	34.006040 
557.519927  	33.969437 
558.956834  	34.021090 
560.393741  	34.227496 
561.830648  	34.247153 
563.267555  	34.267256 
564.704462  	34.379690 
566.141369  	34.500326 
567.578276  	34.686681 
569.015183  	34.753567 
570.452090  	34.771542 
571.888997  	34.857644 
573.325905  	34.878690 
574.762812  	34.957838 
576.199719  	35.142333 
577.636626  	35.329788 
579.073533  	35.503662 
580.510440  	35.588600 
581.947347  	35.628543 
583.384254  	35.630207 
584.821161  	35.630045 
586.258068  	35.843295 
587.694975  	36.085661 
589.131882  	36.191757 
590.568789  	36.317034 
592.005696  	36.418688 
593.442603  	36.498649 
594.879510  	36.581996 
596.316417  	36.661535 
597.753324  	36.858317 
599.190231  	37.009311 
600.627138  	37.035324 
602.064045  	37.151159 
603.500952  	37.280141 
604.937859  	37.407380 
606.374766  	37.568687 
607.811673  	37.702663 
609.248580  	37.837795 
610.685487  	37.960173 
612.122394  	38.068444 
613.559301  	38.266559 
614.996208  	38.394426 
616.433115  	38.456549 
617.870022  	38.563939 
619.306929  	38.695965 
620.743836  	38.874834 
622.180744  	39.013221 
623.617651  	39.124843 
625.054558  	39.319805 
626.491465  	39.459368 
627.928372  	39.572142 
629.365279  	39.739355 
630.802186  	39.858807 
632.239093  	39.981877 
633.676000  	40.085201 
635.112907  	40.179833 
636.549814  	40.390535 
637.986721  	40.550069 
639.423628  	40.661010 
640.860535  	40.841165 
642.297442  	40.972834 
643.734349  	41.155799 
645.171256  	41.370671 
646.608163  	41.478888 
648.045070  	41.612493 
649.481977  	41.759768 
650.918884  	41.888767 
652.355791  	42.045032 
653.792698  	42.188033 
655.229605  	42.361247 
656.666512  	42.529802 
658.103419  	42.626717 
659.540326  	42.822892 
660.977233  	43.075225 
662.414140  	43.268139 
663.851047  	43.454147 
665.287954  	43.515939 
666.724861  	43.630427 
668.161768  	43.904367 
669.598675  	44.174078 
671.035582  	44.309055 
672.472490  	44.485310 
673.909397  	44.633522 
675.346304  	44.803645 
676.783211  	45.013273 
678.220118  	45.143463 
679.657025  	45.284711 
681.093932  	45.484825 
682.530839  	45.707810 
683.967746  	45.947304 
685.404653  	46.138565 
686.841560  	46.286985 
688.278467  	46.468261 
689.715374  	46.659258 
691.152281  	46.844564 
692.589188  	47.044169 
694.026095  	47.263737 
695.463002  	47.486168 
696.899909  	47.692270 
698.336816  	47.890084 
699.773723  	48.097114 
701.210630  	48.289265 
702.647537  	48.494198 
704.084444  	48.741045 
705.521351  	48.950314 
706.958258  	49.128001 
708.395165  	49.326877 
709.832072  	49.525459 
711.268979  	49.716894 
712.705886  	49.911774 
714.142793  	50.102599 
715.579700  	50.327491 
717.016607  	50.556171 
718.453514  	50.740980 
719.890421  	50.946689 
721.327328  	51.186467 
722.764236  	51.416464 
724.201143  	51.638614 
725.638050  	51.834590 
727.074957  	52.016937 
728.511864  	52.211244 
729.948771  	52.420777 
731.385678  	52.675288 
732.822585  	52.911233 
734.259492  	53.083820 
735.696399  	53.289037 
737.133306  	53.525371 
738.570213  	53.752730 
740.007120  	53.985176 
741.444027  	54.201972 
742.880934  	54.459461 
744.317841  	54.733043 
745.754748  	54.935504 
747.191655  	55.188636 
748.628562  	55.477705 
750.065469  	55.657824 
751.502376  	55.837556 
752.939283  	56.067085 
754.376190  	56.249398 
755.813097  	56.437165 
757.250004  	56.706362 
758.686911  	56.996977 
760.123818  	57.215546 
761.560725  	57.416839 
762.997632  	57.691975 
764.434539  	57.963505 
765.871446  	58.205300 
767.308353  	58.443476 
