##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.460154  	42.282357 
400.897061  	41.153005 
402.333968  	41.821459 
403.770875  	41.121555 
405.207782  	40.682862 
406.644689  	40.262129 
408.081596  	38.886224 
409.518503  	39.532931 
410.955410  	39.639534 
412.392317  	39.238702 
413.829224  	40.880959 
415.266131  	40.434962 
416.703038  	40.049834 
418.139945  	42.440291 
419.576852  	40.266942 
421.013759  	38.592823 
422.450666  	38.974172 
423.887574  	39.076055 
425.324481  	40.041957 
426.761388  	40.374889 
428.198295  	40.305687 
429.635202  	40.627134 
431.072109  	40.250005 
432.509016  	40.091290 
433.945923  	39.720543 
435.382830  	39.154946 
436.819737  	40.004610 
438.256644  	40.208045 
439.693551  	40.048327 
441.130458  	40.533990 
442.567365  	40.008891 
444.004272  	39.972804 
445.441179  	40.242115 
446.878086  	39.536598 
448.314993  	39.453570 
449.751900  	39.509994 
451.188807  	39.771825 
452.625714  	40.515336 
454.062621  	40.123218 
455.499528  	39.949268 
456.936435  	39.912581 
458.373342  	39.064464 
459.810249  	39.306875 
461.247156  	39.730371 
462.684063  	40.152127 
464.120970  	40.457998 
465.557877  	39.597665 
466.994784  	39.554383 
468.431691  	39.988295 
469.868598  	39.416207 
471.305505  	39.898979 
472.742413  	40.398286 
474.179320  	39.867551 
475.616227  	40.094719 
477.053134  	39.838555 
478.490041  	39.616051 
479.926948  	40.140712 
481.363855  	39.843428 
482.800762  	39.459299 
484.237669  	39.420888 
485.674576  	39.127495 
487.111483  	39.391398 
488.548390  	39.801118 
489.985297  	40.182827 
491.422204  	40.449824 
492.859111  	39.879624 
494.296018  	39.542365 
495.732925  	39.628121 
497.169832  	39.399001 
498.606739  	39.572332 
500.043646  	39.824066 
501.480553  	40.199561 
502.917460  	41.030169 
504.354367  	40.754377 
505.791274  	39.971660 
507.228181  	40.053456 
508.665088  	40.012344 
510.101995  	39.630241 
511.538902  	40.063719 
512.975809  	40.797028 
514.412716  	40.703230 
515.849623  	40.302749 
517.286530  	40.389664 
518.723437  	40.424211 
520.160344  	40.314163 
521.597251  	40.506782 
523.034159  	40.508758 
524.471066  	40.274799 
525.907973  	40.412807 
527.344880  	40.749365 
528.781787  	40.800359 
530.218694  	40.669664 
531.655601  	40.733433 
533.092508  	40.946903 
534.529415  	40.917194 
535.966322  	40.926137 
537.403229  	41.094341 
538.840136  	41.079660 
540.277043  	41.174962 
541.713950  	41.367484 
543.150857  	41.315980 
544.587764  	41.278676 
546.024671  	41.389064 
547.461578  	41.528085 
548.898485  	41.570642 
550.335392  	41.481190 
551.772299  	41.563984 
553.209206  	41.792905 
554.646113  	41.854327 
556.083020  	41.826691 
557.519927  	41.848970 
558.956834  	41.973817 
560.393741  	42.128571 
561.830648  	42.227325 
563.267555  	42.326400 
564.704462  	42.309004 
566.141369  	42.276361 
567.578276  	42.462355 
569.015183  	42.567594 
570.452090  	42.522360 
571.888997  	42.589516 
573.325905  	42.668470 
574.762812  	42.709315 
576.199719  	42.811097 
577.636626  	42.969683 
579.073533  	43.123976 
580.510440  	43.192118 
581.947347  	43.231801 
583.384254  	43.290367 
584.821161  	43.321520 
586.258068  	43.404774 
587.694975  	43.540959 
589.131882  	43.688462 
590.568789  	43.814546 
592.005696  	43.872000 
593.442603  	44.031744 
594.879510  	44.181704 
596.316417  	44.118552 
597.753324  	44.177138 
599.190231  	44.382047 
600.627138  	44.443783 
602.064045  	44.528174 
603.500952  	44.664664 
604.937859  	44.765794 
606.374766  	44.910826 
607.811673  	45.066789 
609.248580  	45.175196 
610.685487  	45.243474 
612.122394  	45.292190 
613.559301  	45.408982 
614.996208  	45.503935 
616.433115  	45.592770 
617.870022  	45.770054 
619.306929  	45.914362 
620.743836  	46.036678 
622.180744  	46.187782 
623.617651  	46.294215 
625.054558  	46.394500 
626.491465  	46.474058 
627.928372  	46.553914 
629.365279  	46.705654 
630.802186  	46.799938 
632.239093  	46.899124 
633.676000  	47.109111 
635.112907  	47.290871 
636.549814  	47.401059 
637.986721  	47.512262 
639.423628  	47.589166 
640.860535  	47.668059 
642.297442  	47.812015 
643.734349  	48.000787 
645.171256  	48.177100 
646.608163  	48.269159 
648.045070  	48.376958 
649.481977  	48.496610 
650.918884  	48.629867 
652.355791  	48.782080 
653.792698  	48.896189 
655.229605  	49.062596 
656.666512  	49.269854 
658.103419  	49.412798 
659.540326  	49.526650 
660.977233  	49.663435 
662.414140  	49.793822 
663.851047  	49.947228 
665.287954  	50.082508 
666.724861  	50.202300 
668.161768  	50.399001 
669.598675  	50.614546 
671.035582  	50.729231 
672.472490  	50.874879 
673.909397  	51.039965 
675.346304  	51.195636 
676.783211  	51.347919 
678.220118  	51.506393 
679.657025  	51.703644 
681.093932  	51.881775 
682.530839  	52.049188 
683.967746  	52.265254 
685.404653  	52.463100 
686.841560  	52.596013 
688.278467  	52.679546 
689.715374  	52.779246 
691.152281  	52.971007 
692.589188  	53.204821 
694.026095  	53.414277 
695.463002  	53.615947 
696.899909  	53.774005 
698.336816  	53.911340 
699.773723  	54.090652 
701.210630  	54.247446 
702.647537  	54.422875 
704.084444  	54.701938 
705.521351  	54.899298 
706.958258  	54.995503 
708.395165  	55.148511 
709.832072  	55.361033 
711.268979  	55.560553 
712.705886  	55.745244 
714.142793  	55.928544 
715.579700  	56.123363 
717.016607  	56.292092 
718.453514  	56.449151 
719.890421  	56.660273 
721.327328  	56.849310 
722.764236  	57.025306 
724.201143  	57.227256 
725.638050  	57.395011 
727.074957  	57.524956 
728.511864  	57.736334 
729.948771  	57.977080 
731.385678  	58.182152 
732.822585  	58.406646 
734.259492  	58.632017 
735.696399  	58.806609 
737.133306  	59.009721 
738.570213  	59.260397 
740.007120  	59.460047 
741.444027  	59.632681 
742.880934  	59.822271 
744.317841  	59.994695 
745.754748  	60.204852 
747.191655  	60.454341 
748.628562  	60.652538 
750.065469  	60.854075 
751.502376  	61.096778 
752.939283  	61.323250 
754.376190  	61.550520 
755.813097  	61.752140 
757.250004  	61.900220 
758.686911  	62.109463 
760.123818  	62.380028 
761.560725  	62.558016 
762.997632  	62.674723 
764.434539  	62.883057 
765.871446  	63.147205 
767.308353  	63.368681 
768.745260  	63.590102 
770.182167  	63.848675 
771.619075  	64.094221 
773.055982  	64.283655 
774.492889  	64.454643 
775.929796  	64.699088 
777.366703  	64.968753 
778.803610  	65.163060 
780.240517  	65.355208 
781.677424  	65.581996 
783.114331  	65.787829 
784.551238  	65.983556 
785.988145  	66.179030 
787.425052  	66.427051 
788.861959  	66.733502 
790.298866  	66.969334 
791.735773  	67.156463 
793.172680  	67.358522 
794.609587  	67.514768 
796.046494  	67.685467 
797.483401  	67.946903 
798.920308  	68.254709 
800.357215  	68.546794 
801.794122  	68.767912 
803.231029  	68.955114 
804.667936  	69.153771 
806.104843  	69.365645 
807.541750  	69.621419 
808.978657  	69.863187 
810.415564  	70.100665 
811.852471  	70.393550 
813.289378  	70.590939 
814.726285  	70.723264 
816.163192  	70.978672 
817.600099  	71.277670 
819.037006  	71.552060 
820.473913  	71.801670 
821.910821  	71.989460 
823.347728  	72.186998 
824.784635  	72.404331 
826.221542  	72.631956 
827.658449  	72.886594 
829.095356  	73.110307 
830.532263  	73.377174 
831.969170  	73.672374 
833.406077  	73.853010 
834.842984  	74.054882 
836.279891  	74.322730 
837.716798  	74.519852 
839.153705  	74.737052 
840.590612  	75.005805 
842.027519  	75.232729 
843.464426  	75.465803 
844.901333  	75.733933 
846.338240  	75.983063 
847.775147  	76.204513 
849.212054  	76.437220 
850.648961  	76.660556 
852.085868  	76.863899 
